file_name,error,time,path_flag,nqubit,npau,single_qubit_gates,multi_qubit_gates,status,message
DataSet1/dir_200_2500/BK_N2_sto3g_12_electrons_18_spin_orbitals_Hamiltonian_1884_paulis.txt,0.1,0.7854,13,,,,,error,"[DBG] Expected error: 0.100000;   t: 0.785400
[DBG] Analyzing DataSet1/dir_200_2500/BK_N2_sto3g_12_electrons_18_spin_orbitals_Hamiltonian_1884_paulis.txt:
[DBG] Length of Pauli String 1884

[DBG] ---- Trotterization (QDrift) -> IndiAnalog circuits: ----
[DBG] Dealing with 187027 pauli strings; lambda = 123.060928; relaxation factor: 1.001034.
[DBG] trotterQDrift_IndiAnalog raise EXN: Dune__exe__Qblue_util.Parse_timeout(600)
Fatal error: exception Dune__exe__Qblue_util.Parse_timeout(600)"
DataSet1/dir_200_2500/BK_N2_sto3g_12_electrons_18_spin_orbitals_Hamiltonian_1884_paulis.txt,0.1,0.7854,14,,,,,error,"[DBG] Expected error: 0.100000;   t: 0.785400
[DBG] Analyzing DataSet1/dir_200_2500/BK_N2_sto3g_12_electrons_18_spin_orbitals_Hamiltonian_1884_paulis.txt:
[DBG] Length of Pauli String 1884

[DBG] ---- Trotterization (MarQSim) -> IndiAnalog circuits: ----
[DBG] Dealing with 187027 pauli strings; lambda = 123.060928; relaxation factor: 1.001034.
[DBG] trotterMarQSim_IndiAnalog raise EXN: Unix.Unix_error(Unix.E2BIG, ""create_process"", ""/usr/bin/python3"")
Fatal error: exception Unix.Unix_error(Unix.E2BIG, ""create_process"", ""/usr/bin/python3"")"
DataSet1/dir_200_2500/BK_NH3_sto3g_8_electrons_12_spin_orbitals_Hamiltonian_915_paulis.txt,0.1,0.7854,1,12,915,5449252240,17608057712,ok,
DataSet1/dir_200_2500/BK_NH3_sto3g_8_electrons_12_spin_orbitals_Hamiltonian_915_paulis.txt,0.1,0.7854,2,12,915,298052196,646469460,ok,
DataSet1/dir_200_2500/BK_NH3_sto3g_8_electrons_12_spin_orbitals_Hamiltonian_915_paulis.txt,0.1,0.7854,3,,,,,error,"[DBG] Expected error: 0.100000;   t: 0.785400
[DBG] Analyzing DataSet1/dir_200_2500/BK_NH3_sto3g_8_electrons_12_spin_orbitals_Hamiltonian_915_paulis.txt:
[DBG] Length of Pauli String 915

[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----
[DBG] Dealing with 18360 pauli strings; lambda = 38.512463; relaxation factor: 1.003300.
decompose to voqc
convert to full gate set
convert to rzq"
DataSet1/dir_200_2500/BK_NH3_sto3g_8_electrons_12_spin_orbitals_Hamiltonian_915_paulis.txt,0.1,0.7854,4,,,,,error,"[DBG] Expected error: 0.100000;   t: 0.785400
[DBG] Analyzing DataSet1/dir_200_2500/BK_NH3_sto3g_8_electrons_12_spin_orbitals_Hamiltonian_915_paulis.txt:
[DBG] Length of Pauli String 915

[DBG] ---- Trotterization (MarQSim) -> IBMDigital circuits: ----
[DBG] Dealing with 18360 pauli strings; lambda = 38.512463; relaxation factor: 1.003300.
[DBG] trotterMarQSim_IBMDigital raise EXN: Unix.Unix_error(Unix.E2BIG, ""create_process"", ""/usr/bin/python3"")
Fatal error: exception Unix.Unix_error(Unix.E2BIG, ""create_process"", ""/usr/bin/python3"")"
DataSet1/dir_200_2500/BK_NH3_sto3g_8_electrons_12_spin_orbitals_Hamiltonian_915_paulis.txt,0.1,0.7854,11,12,915,75680041536,4726128720,ok,
DataSet1/dir_200_2500/BK_NH3_sto3g_8_electrons_12_spin_orbitals_Hamiltonian_915_paulis.txt,0.1,0.7854,12,12,915,3050064108,92352780,ok,
DataSet1/dir_200_2500/BK_NH3_sto3g_8_electrons_12_spin_orbitals_Hamiltonian_915_paulis.txt,0.1,0.7854,13,12,915,171798,18360,ok,
DataSet1/dir_200_2500/BK_NH3_sto3g_8_electrons_12_spin_orbitals_Hamiltonian_915_paulis.txt,0.1,0.7854,14,,,,,error,"[DBG] Expected error: 0.100000;   t: 0.785400
[DBG] Analyzing DataSet1/dir_200_2500/BK_NH3_sto3g_8_electrons_12_spin_orbitals_Hamiltonian_915_paulis.txt:
[DBG] Length of Pauli String 915

[DBG] ---- Trotterization (MarQSim) -> IndiAnalog circuits: ----
[DBG] Dealing with 18360 pauli strings; lambda = 38.512463; relaxation factor: 1.003300.
[DBG] trotterMarQSim_IndiAnalog raise EXN: Unix.Unix_error(Unix.E2BIG, ""create_process"", ""/usr/bin/python3"")
Fatal error: exception Unix.Unix_error(Unix.E2BIG, ""create_process"", ""/usr/bin/python3"")"
DataSet1/dir_200_2500/BK_NH3_sto3g_8_electrons_14_spin_orbitals_Hamiltonian_1734_paulis.txt,0.1,0.7854,1,14,1734,28212469272,94301245088,ok,
DataSet1/dir_200_2500/BK_NH3_sto3g_8_electrons_14_spin_orbitals_Hamiltonian_1734_paulis.txt,0.1,0.7854,2,14,1734,1189932601,2565554486,ok,
DataSet1/dir_200_2500/BK_NH3_sto3g_8_electrons_14_spin_orbitals_Hamiltonian_1734_paulis.txt,0.1,0.7854,3,,,,,error,"[DBG] Expected error: 0.100000;   t: 0.785400
[DBG] Analyzing DataSet1/dir_200_2500/BK_NH3_sto3g_8_electrons_14_spin_orbitals_Hamiltonian_1734_paulis.txt:
[DBG] Length of Pauli String 1734

[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----
[DBG] Dealing with 24144 pauli strings; lambda = 44.173654; relaxation factor: 1.002878.
decompose to voqc
convert to full gate set
convert to rzq"
DataSet1/dir_200_2500/BK_NH3_sto3g_8_electrons_14_spin_orbitals_Hamiltonian_1734_paulis.txt,0.1,0.7854,4,,,,,error,"[DBG] Expected error: 0.100000;   t: 0.785400
[DBG] Analyzing DataSet1/dir_200_2500/BK_NH3_sto3g_8_electrons_14_spin_orbitals_Hamiltonian_1734_paulis.txt:
[DBG] Length of Pauli String 1734

[DBG] ---- Trotterization (MarQSim) -> IBMDigital circuits: ----
[DBG] Dealing with 24144 pauli strings; lambda = 44.173654; relaxation factor: 1.002878.
[DBG] trotterMarQSim_IBMDigital raise EXN: Unix.Unix_error(Unix.E2BIG, ""create_process"", ""/usr/bin/python3"")
Fatal error: exception Unix.Unix_error(Unix.E2BIG, ""create_process"", ""/usr/bin/python3"")"
DataSet1/dir_200_2500/BK_NH3_sto3g_8_electrons_14_spin_orbitals_Hamiltonian_1734_paulis.txt,0.1,0.7854,11,14,1734,518916528832,32163327888,ok,
DataSet1/dir_200_2500/BK_NH3_sto3g_8_electrons_14_spin_orbitals_Hamiltonian_1734_paulis.txt,0.1,0.7854,12,14,1734,15129480278,454781382,ok,
DataSet1/dir_200_2500/BK_NH3_sto3g_8_electrons_14_spin_orbitals_Hamiltonian_1734_paulis.txt,0.1,0.7854,13,14,1734,260648,24144,ok,
DataSet1/dir_200_2500/BK_NH3_sto3g_8_electrons_14_spin_orbitals_Hamiltonian_1734_paulis.txt,0.1,0.7854,14,,,,,error,"[DBG] Expected error: 0.100000;   t: 0.785400
[DBG] Analyzing DataSet1/dir_200_2500/BK_NH3_sto3g_8_electrons_14_spin_orbitals_Hamiltonian_1734_paulis.txt:
[DBG] Length of Pauli String 1734

[DBG] ---- Trotterization (MarQSim) -> IndiAnalog circuits: ----
[DBG] Dealing with 24144 pauli strings; lambda = 44.173654; relaxation factor: 1.002878.
[DBG] trotterMarQSim_IndiAnalog raise EXN: Unix.Unix_error(Unix.E2BIG, ""create_process"", ""/usr/bin/python3"")
Fatal error: exception Unix.Unix_error(Unix.E2BIG, ""create_process"", ""/usr/bin/python3"")"
DataSet1/dir_200_2500/BK_ethylene_sto3g_10_electrons_16_spin_orbitals_Hamiltonian_789_paulis.txt,0.1,0.7854,1,16,789,1931852483,6943915088,ok,
DataSet1/dir_200_2500/BK_ethylene_sto3g_10_electrons_16_spin_orbitals_Hamiltonian_789_paulis.txt,0.1,0.7854,2,16,789,132852578,281239684,ok,
DataSet1/dir_200_2500/BK_ethylene_sto3g_10_electrons_16_spin_orbitals_Hamiltonian_789_paulis.txt,0.1,0.7854,3,,,,,error,"[DBG] Expected error: 0.100000;   t: 0.785400
[DBG] Analyzing DataSet1/dir_200_2500/BK_ethylene_sto3g_10_electrons_16_spin_orbitals_Hamiltonian_789_paulis.txt:
[DBG] Length of Pauli String 789

[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----
[DBG] Dealing with 22062 pauli strings; lambda = 42.223338; relaxation factor: 1.003011.
decompose to voqc
convert to full gate set
convert to rzq"
DataSet1/dir_200_2500/BK_ethylene_sto3g_10_electrons_16_spin_orbitals_Hamiltonian_789_paulis.txt,0.1,0.7854,4,,,,,error,"[DBG] Expected error: 0.100000;   t: 0.785400
[DBG] Analyzing DataSet1/dir_200_2500/BK_ethylene_sto3g_10_electrons_16_spin_orbitals_Hamiltonian_789_paulis.txt:
[DBG] Length of Pauli String 789

[DBG] ---- Trotterization (MarQSim) -> IBMDigital circuits: ----
[DBG] Dealing with 22062 pauli strings; lambda = 42.223338; relaxation factor: 1.003011.
[DBG] trotterMarQSim_IBMDigital raise EXN: Unix.Unix_error(Unix.E2BIG, ""create_process"", ""/usr/bin/python3"")
Fatal error: exception Unix.Unix_error(Unix.E2BIG, ""create_process"", ""/usr/bin/python3"")"
DataSet1/dir_200_2500/BK_ethylene_sto3g_10_electrons_16_spin_orbitals_Hamiltonian_789_paulis.txt,0.1,0.7854,11,16,789,56234958362,3030281529,ok,
DataSet1/dir_200_2500/BK_ethylene_sto3g_10_electrons_16_spin_orbitals_Hamiltonian_789_paulis.txt,0.1,0.7854,12,16,789,2433176357,63837201,ok,
DataSet1/dir_200_2500/BK_ethylene_sto3g_10_electrons_16_spin_orbitals_Hamiltonian_789_paulis.txt,0.1,0.7854,13,16,789,216212,22062,ok,
DataSet1/dir_200_2500/BK_ethylene_sto3g_10_electrons_16_spin_orbitals_Hamiltonian_789_paulis.txt,0.1,0.7854,14,,,,,error,"[DBG] Expected error: 0.100000;   t: 0.785400
[DBG] Analyzing DataSet1/dir_200_2500/BK_ethylene_sto3g_10_electrons_16_spin_orbitals_Hamiltonian_789_paulis.txt:
[DBG] Length of Pauli String 789

[DBG] ---- Trotterization (MarQSim) -> IndiAnalog circuits: ----
[DBG] Dealing with 22062 pauli strings; lambda = 42.223338; relaxation factor: 1.003011.
[DBG] trotterMarQSim_IndiAnalog raise EXN: Unix.Unix_error(Unix.E2BIG, ""create_process"", ""/usr/bin/python3"")
Fatal error: exception Unix.Unix_error(Unix.E2BIG, ""create_process"", ""/usr/bin/python3"")"
DataSet1/dir_200_2500/BK_ethylene_sto3g_12_electrons_20_spin_orbitals_Hamiltonian_2063_paulis.txt,0.1,0.7854,1,20,2063,43346509700,136997024600,ok,
DataSet1/dir_200_2500/BK_ethylene_sto3g_12_electrons_20_spin_orbitals_Hamiltonian_2063_paulis.txt,0.1,0.7854,2,,,,,error,"[DBG] Expected error: 0.100000;   t: 0.785400
[DBG] Analyzing DataSet1/dir_200_2500/BK_ethylene_sto3g_12_electrons_20_spin_orbitals_Hamiltonian_2063_paulis.txt:
[DBG] Length of Pauli String 2063

[DBG] ---- Trotterization (2nd-order) -> IBMDigital circuits: ----
[DBG] Dealing with 701533465 pauli strings; relaxation factor: 1.004776; splitting r: 340055.
decompose to voqc
convert to full gate set
convert to rzq"
DataSet1/dir_200_2500/BK_ethylene_sto3g_12_electrons_20_spin_orbitals_Hamiltonian_2063_paulis.txt,0.1,0.7854,3,,,,,error,"[DBG] Expected error: 0.100000;   t: 0.785400
[DBG] Analyzing DataSet1/dir_200_2500/BK_ethylene_sto3g_12_electrons_20_spin_orbitals_Hamiltonian_2063_paulis.txt:
[DBG] Length of Pauli String 2063

[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----
[DBG] Dealing with 63452 pauli strings; lambda = 71.651881; relaxation factor: 1.001775.
decompose to voqc
convert to full gate set"
DataSet1/dir_200_2500/BK_ethylene_sto3g_12_electrons_20_spin_orbitals_Hamiltonian_2063_paulis.txt,0.1,0.7854,4,,,,,error,"[DBG] Expected error: 0.100000;   t: 0.785400
[DBG] Analyzing DataSet1/dir_200_2500/BK_ethylene_sto3g_12_electrons_20_spin_orbitals_Hamiltonian_2063_paulis.txt:
[DBG] Length of Pauli String 2063

[DBG] ---- Trotterization (MarQSim) -> IBMDigital circuits: ----
[DBG] Dealing with 63452 pauli strings; lambda = 71.651881; relaxation factor: 1.001775.
[DBG] trotterMarQSim_IBMDigital raise EXN: Unix.Unix_error(Unix.E2BIG, ""create_process"", ""/usr/bin/python3"")
Fatal error: exception Unix.Unix_error(Unix.E2BIG, ""create_process"", ""/usr/bin/python3"")"
DataSet1/dir_200_2500/BK_ethylene_sto3g_12_electrons_20_spin_orbitals_Hamiltonian_2063_paulis.txt,0.1,0.7854,11,20,2063,1150165897600,54163446100,ok,
DataSet1/dir_200_2500/BK_ethylene_sto3g_12_electrons_20_spin_orbitals_Hamiltonian_2063_paulis.txt,0.1,0.7854,12,20,2063,30495792345,701533465,ok,
DataSet1/dir_200_2500/BK_ethylene_sto3g_12_electrons_20_spin_orbitals_Hamiltonian_2063_paulis.txt,0.1,0.7854,13,,,,,error,"[DBG] Expected error: 0.100000;   t: 0.785400
[DBG] Analyzing DataSet1/dir_200_2500/BK_ethylene_sto3g_12_electrons_20_spin_orbitals_Hamiltonian_2063_paulis.txt:
[DBG] Length of Pauli String 2063

[DBG] ---- Trotterization (QDrift) -> IndiAnalog circuits: ----
[DBG] Dealing with 63452 pauli strings; lambda = 71.651881; relaxation factor: 1.001775.
[DBG] trotterQDrift_IndiAnalog raise EXN: Dune__exe__Qblue_util.Parse_timeout(600)
Fatal error: exception Dune__exe__Qblue_util.Parse_timeout(600)"
DataSet1/dir_200_2500/BK_ethylene_sto3g_12_electrons_20_spin_orbitals_Hamiltonian_2063_paulis.txt,0.1,0.7854,14,,,,,error,"[DBG] Expected error: 0.100000;   t: 0.785400
[DBG] Analyzing DataSet1/dir_200_2500/BK_ethylene_sto3g_12_electrons_20_spin_orbitals_Hamiltonian_2063_paulis.txt:
[DBG] Length of Pauli String 2063

[DBG] ---- Trotterization (MarQSim) -> IndiAnalog circuits: ----
[DBG] Dealing with 63452 pauli strings; lambda = 71.651881; relaxation factor: 1.001775.
[DBG] trotterMarQSim_IndiAnalog raise EXN: Unix.Unix_error(Unix.E2BIG, ""create_process"", ""/usr/bin/python3"")
Fatal error: exception Unix.Unix_error(Unix.E2BIG, ""create_process"", ""/usr/bin/python3"")"
DataSet1/dir_200_2500/JW_BeH2_sto3g_6_electrons_14_spin_orbitals_Hamiltonian_666_paulis.txt,0.1,0.7854,1,14,666,1693963447,4958742756,ok,
DataSet1/dir_200_2500/JW_BeH2_sto3g_6_electrons_14_spin_orbitals_Hamiltonian_666_paulis.txt,0.1,0.7854,2,14,666,107695762,198300948,ok,
DataSet1/dir_200_2500/JW_BeH2_sto3g_6_electrons_14_spin_orbitals_Hamiltonian_666_paulis.txt,0.1,0.7854,3,14,666,5801,13081,ok,
DataSet1/dir_200_2500/JW_BeH2_sto3g_6_electrons_14_spin_orbitals_Hamiltonian_666_paulis.txt,0.1,0.7854,4,,,,,error,"[DBG] Expected error: 0.100000;   t: 0.785400
[DBG] Analyzing DataSet1/dir_200_2500/JW_BeH2_sto3g_6_electrons_14_spin_orbitals_Hamiltonian_666_paulis.txt:
[DBG] Length of Pauli String 666

[DBG] ---- Trotterization (MarQSim) -> IBMDigital circuits: ----
[DBG] Dealing with 14070 pauli strings; lambda = 33.705040; relaxation factor: 1.003770.
Traceback (most recent call last):
  File ""/Users/anff/work/workarea/spring2025/particleSystem/mlqblue/qbluelib/ml/api.py"", line 30, in <module>
    main()
  File ""/Users/anff/work/workarea/spring2025/particleSystem/mlqblue/qbluelib/ml/api.py"", line 22, in main
    mat = networks.genmat_gate_cancellation(list_coef, cnot_matrix, singleq_matrix)
  File ""/Users/anff/work/workarea/spring2025/particleSystem/mlqblue/qbluelib/ml/networks.py"", line 79, in genmat_gate_cancellation
    res[ii][jj] = float(flow_matrix[ii][jj]) / float(coef_scaled[ii])
ZeroDivisionError: float division by zero
[DBG] trotterMarQSim_IBMDigital raise EXN: Failure(""python api failed with exit code 1"")
Fatal error: exception Failure(""python api failed with exit code 1"")"
DataSet1/dir_200_2500/JW_BeH2_sto3g_6_electrons_14_spin_orbitals_Hamiltonian_666_paulis.txt,0.1,0.7854,11,14,666,38684761368,1822584258,ok,
DataSet1/dir_200_2500/JW_BeH2_sto3g_6_electrons_14_spin_orbitals_Hamiltonian_666_paulis.txt,0.1,0.7854,12,14,666,1818261354,41846778,ok,
DataSet1/dir_200_2500/JW_BeH2_sto3g_6_electrons_14_spin_orbitals_Hamiltonian_666_paulis.txt,0.1,0.7854,13,14,666,109706,14070,ok,
DataSet1/dir_200_2500/JW_BeH2_sto3g_6_electrons_14_spin_orbitals_Hamiltonian_666_paulis.txt,0.1,0.7854,14,,,,,error,"[DBG] Expected error: 0.100000;   t: 0.785400
[DBG] Analyzing DataSet1/dir_200_2500/JW_BeH2_sto3g_6_electrons_14_spin_orbitals_Hamiltonian_666_paulis.txt:
[DBG] Length of Pauli String 666

[DBG] ---- Trotterization (MarQSim) -> IndiAnalog circuits: ----
[DBG] Dealing with 14070 pauli strings; lambda = 33.705040; relaxation factor: 1.003770.
Traceback (most recent call last):
  File ""/Users/anff/work/workarea/spring2025/particleSystem/mlqblue/qbluelib/ml/api.py"", line 30, in <module>
    main()
  File ""/Users/anff/work/workarea/spring2025/particleSystem/mlqblue/qbluelib/ml/api.py"", line 22, in main
    mat = networks.genmat_gate_cancellation(list_coef, cnot_matrix, singleq_matrix)
  File ""/Users/anff/work/workarea/spring2025/particleSystem/mlqblue/qbluelib/ml/networks.py"", line 79, in genmat_gate_cancellation
    res[ii][jj] = float(flow_matrix[ii][jj]) / float(coef_scaled[ii])
ZeroDivisionError: float division by zero
[DBG] trotterMarQSim_IndiAnalog raise EXN: Failure(""python api failed with exit code 1"")
Fatal error: exception Failure(""python api failed with exit code 1"")"
DataSet1/dir_200_2500/JW_C2_sto3g_10_electrons_16_spin_orbitals_Hamiltonian_1177_paulis.txt,0.1,0.7854,1,16,1177,8204516160,27861169460,ok,
DataSet1/dir_200_2500/JW_C2_sto3g_10_electrons_16_spin_orbitals_Hamiltonian_1177_paulis.txt,0.1,0.7854,2,16,1177,427331907,953448486,ok,
DataSet1/dir_200_2500/JW_C2_sto3g_10_electrons_16_spin_orbitals_Hamiltonian_1177_paulis.txt,0.1,0.7854,3,,,,,error,"[DBG] Expected error: 0.100000;   t: 0.785400
[DBG] Analyzing DataSet1/dir_200_2500/JW_C2_sto3g_10_electrons_16_spin_orbitals_Hamiltonian_1177_paulis.txt:
[DBG] Length of Pauli String 1177

[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----
[DBG] Dealing with 79979 pauli strings; lambda = 80.451692; relaxation factor: 1.001581.
decompose to voqc
convert to full gate set
convert to rzq"
DataSet1/dir_200_2500/JW_C2_sto3g_10_electrons_16_spin_orbitals_Hamiltonian_1177_paulis.txt,0.1,0.7854,4,,,,,error,"[DBG] Expected error: 0.100000;   t: 0.785400
[DBG] Analyzing DataSet1/dir_200_2500/JW_C2_sto3g_10_electrons_16_spin_orbitals_Hamiltonian_1177_paulis.txt:
[DBG] Length of Pauli String 1177

[DBG] ---- Trotterization (MarQSim) -> IBMDigital circuits: ----
[DBG] Dealing with 79979 pauli strings; lambda = 80.451692; relaxation factor: 1.001581.
[DBG] trotterMarQSim_IBMDigital raise EXN: Unix.Unix_error(Unix.E2BIG, ""create_process"", ""/usr/bin/python3"")
Fatal error: exception Unix.Unix_error(Unix.E2BIG, ""create_process"", ""/usr/bin/python3"")"
DataSet1/dir_200_2500/JW_C2_sto3g_10_electrons_16_spin_orbitals_Hamiltonian_1177_paulis.txt,0.1,0.7854,11,16,1177,227812065376,10059078667,ok,
DataSet1/dir_200_2500/JW_C2_sto3g_10_electrons_16_spin_orbitals_Hamiltonian_1177_paulis.txt,0.1,0.7854,12,16,1177,8009937489,173020177,ok,
DataSet1/dir_200_2500/JW_C2_sto3g_10_electrons_16_spin_orbitals_Hamiltonian_1177_paulis.txt,0.1,0.7854,13,,,,,error,"[DBG] Expected error: 0.100000;   t: 0.785400
[DBG] Analyzing DataSet1/dir_200_2500/JW_C2_sto3g_10_electrons_16_spin_orbitals_Hamiltonian_1177_paulis.txt:
[DBG] Length of Pauli String 1177

[DBG] ---- Trotterization (QDrift) -> IndiAnalog circuits: ----
[DBG] Dealing with 79979 pauli strings; lambda = 80.451692; relaxation factor: 1.001581.
[DBG] trotterQDrift_IndiAnalog raise EXN: Dune__exe__Qblue_util.Parse_timeout(600)
Fatal error: exception Dune__exe__Qblue_util.Parse_timeout(600)"
DataSet1/dir_200_2500/JW_C2_sto3g_10_electrons_16_spin_orbitals_Hamiltonian_1177_paulis.txt,0.1,0.7854,14,,,,,error,"[DBG] Expected error: 0.100000;   t: 0.785400
[DBG] Analyzing DataSet1/dir_200_2500/JW_C2_sto3g_10_electrons_16_spin_orbitals_Hamiltonian_1177_paulis.txt:
[DBG] Length of Pauli String 1177

[DBG] ---- Trotterization (MarQSim) -> IndiAnalog circuits: ----
[DBG] Dealing with 79979 pauli strings; lambda = 80.451692; relaxation factor: 1.001581.
[DBG] trotterMarQSim_IndiAnalog raise EXN: Unix.Unix_error(Unix.E2BIG, ""create_process"", ""/usr/bin/python3"")
Fatal error: exception Unix.Unix_error(Unix.E2BIG, ""create_process"", ""/usr/bin/python3"")"
DataSet1/dir_200_2500/JW_C2_sto3g_12_electrons_18_spin_orbitals_Hamiltonian_1884_paulis.txt,0.1,0.7854,1,18,1884,28465335600,102212451216,ok,
DataSet1/dir_200_2500/JW_C2_sto3g_12_electrons_18_spin_orbitals_Hamiltonian_1884_paulis.txt,0.1,0.7854,2,18,1884,1143377304,2843152704,ok,
DataSet1/dir_200_2500/JW_C2_sto3g_12_electrons_18_spin_orbitals_Hamiltonian_1884_paulis.txt,0.1,0.7854,3,,,,,error,"[DBG] Expected error: 0.100000;   t: 0.785400
[DBG] Analyzing DataSet1/dir_200_2500/JW_C2_sto3g_12_electrons_18_spin_orbitals_Hamiltonian_1884_paulis.txt:
[DBG] Length of Pauli String 1884

[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----
[DBG] Dealing with 237558 pauli strings; lambda = 138.700976; relaxation factor: 1.000918.
decompose to voqc
convert to full gate set
[DBG] trotterQDrift_IBMDigital raise EXN: Dune__exe__Qblue_util.Parse_timeout(600)
Fatal error: exception Dune__exe__Qblue_util.Parse_timeout(600)"
DataSet1/dir_200_2500/JW_C2_sto3g_12_electrons_18_spin_orbitals_Hamiltonian_1884_paulis.txt,0.1,0.7854,4,,,,,error,"[DBG] Expected error: 0.100000;   t: 0.785400
[DBG] Analyzing DataSet1/dir_200_2500/JW_C2_sto3g_12_electrons_18_spin_orbitals_Hamiltonian_1884_paulis.txt:
[DBG] Length of Pauli String 1884

[DBG] ---- Trotterization (MarQSim) -> IBMDigital circuits: ----
[DBG] Dealing with 237558 pauli strings; lambda = 138.700976; relaxation factor: 1.000918.
[DBG] trotterMarQSim_IBMDigital raise EXN: Unix.Unix_error(Unix.E2BIG, ""create_process"", ""/usr/bin/python3"")
Fatal error: exception Unix.Unix_error(Unix.E2BIG, ""create_process"", ""/usr/bin/python3"")"
DataSet1/dir_200_2500/JW_C2_sto3g_12_electrons_18_spin_orbitals_Hamiltonian_1884_paulis.txt,0.1,0.7854,11,18,1884,1052604317664,41252840208,ok,
DataSet1/dir_200_2500/JW_C2_sto3g_12_electrons_18_spin_orbitals_Hamiltonian_1884_paulis.txt,0.1,0.7854,12,18,1884,29104905312,559367136,ok,
DataSet1/dir_200_2500/JW_C2_sto3g_12_electrons_18_spin_orbitals_Hamiltonian_1884_paulis.txt,0.1,0.7854,13,,,,,error,"[DBG] Expected error: 0.100000;   t: 0.785400
[DBG] Analyzing DataSet1/dir_200_2500/JW_C2_sto3g_12_electrons_18_spin_orbitals_Hamiltonian_1884_paulis.txt:
[DBG] Length of Pauli String 1884

[DBG] ---- Trotterization (QDrift) -> IndiAnalog circuits: ----
[DBG] Dealing with 237558 pauli strings; lambda = 138.700976; relaxation factor: 1.000918.
[DBG] trotterQDrift_IndiAnalog raise EXN: Dune__exe__Qblue_util.Parse_timeout(600)
Fatal error: exception Dune__exe__Qblue_util.Parse_timeout(600)"
DataSet1/dir_200_2500/JW_C2_sto3g_12_electrons_18_spin_orbitals_Hamiltonian_1884_paulis.txt,0.1,0.7854,14,,,,,error,"[DBG] Expected error: 0.100000;   t: 0.785400
[DBG] Analyzing DataSet1/dir_200_2500/JW_C2_sto3g_12_electrons_18_spin_orbitals_Hamiltonian_1884_paulis.txt:
[DBG] Length of Pauli String 1884

[DBG] ---- Trotterization (MarQSim) -> IndiAnalog circuits: ----
[DBG] Dealing with 237558 pauli strings; lambda = 138.700976; relaxation factor: 1.000918.
[DBG] trotterMarQSim_IndiAnalog raise EXN: Unix.Unix_error(Unix.E2BIG, ""create_process"", ""/usr/bin/python3"")
Fatal error: exception Unix.Unix_error(Unix.E2BIG, ""create_process"", ""/usr/bin/python3"")"
DataSet1/dir_200_2500/JW_H2O_sto3g_10_electrons_14_spin_orbitals_Hamiltonian_1654_paulis.txt,0.1,0.7854,1,14,1654,26074424250,73734083850,ok,
DataSet1/dir_200_2500/JW_H2O_sto3g_10_electrons_14_spin_orbitals_Hamiltonian_1654_paulis.txt,0.1,0.7854,2,14,1654,942387120,2127947265,ok,
DataSet1/dir_200_2500/JW_H2O_sto3g_10_electrons_14_spin_orbitals_Hamiltonian_1654_paulis.txt,0.1,0.7854,3,,,,,error,"[DBG] Expected error: 0.100000;   t: 0.785400
[DBG] Analyzing DataSet1/dir_200_2500/JW_H2O_sto3g_10_electrons_14_spin_orbitals_Hamiltonian_1654_paulis.txt:
[DBG] Length of Pauli String 1654

[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----
[DBG] Dealing with 182672 pauli strings; lambda = 121.618886; relaxation factor: 1.001046.
decompose to voqc
convert to full gate set
[DBG] trotterQDrift_IBMDigital raise EXN: Dune__exe__Qblue_util.Parse_timeout(600)
Fatal error: exception Dune__exe__Qblue_util.Parse_timeout(600)"
DataSet1/dir_200_2500/JW_H2O_sto3g_10_electrons_14_spin_orbitals_Hamiltonian_1654_paulis.txt,0.1,0.7854,4,,,,,error,"[DBG] Expected error: 0.100000;   t: 0.785400
[DBG] Analyzing DataSet1/dir_200_2500/JW_H2O_sto3g_10_electrons_14_spin_orbitals_Hamiltonian_1654_paulis.txt:
[DBG] Length of Pauli String 1654

[DBG] ---- Trotterization (MarQSim) -> IBMDigital circuits: ----
[DBG] Dealing with 182672 pauli strings; lambda = 121.618886; relaxation factor: 1.001046.
[DBG] trotterMarQSim_IBMDigital raise EXN: Unix.Unix_error(Unix.E2BIG, ""create_process"", ""/usr/bin/python3"")
Fatal error: exception Unix.Unix_error(Unix.E2BIG, ""create_process"", ""/usr/bin/python3"")"
DataSet1/dir_200_2500/JW_H2O_sto3g_10_electrons_14_spin_orbitals_Hamiltonian_1654_paulis.txt,0.1,0.7854,11,14,1654,545318314800,27913979100,ok,
DataSet1/dir_200_2500/JW_H2O_sto3g_10_electrons_14_spin_orbitals_Hamiltonian_1654_paulis.txt,0.1,0.7854,12,14,1654,16198011810,404229330,ok,
