dataset,format,input_path,input_name,err,t,pipeline,p_flag,algorithm,backend,n_terms,n_pauli_strings,splitting_r,lambda,relaxation_factor,ok,wall_s,qubits,gates_in_total,gates_in_H,gates_in_X,gates_in_Rzq,gates_in_CX,gates_in_json,gates_opt_total,gates_opt_U1,gates_opt_U2,gates_opt_U3,gates_opt_CX,gates_opt_json,stdout_tail,stderr_tail
MarQSim_dataset,marqsim,/geode2/home/u030/gravjabr/BigRed200/particleSystem/QBlue_Benchmark_Datasets/MarQSim_dataset/_Pauli_string_Ar.txt,_Pauli_string_Ar.txt,0.001,1.0,std,0,Trotterization (QDrift),IBMDigital,60,426528,,14.603033,1.000068,False,1800.104170,,,,,,,,,,,,,,Start analyze_one_circuit\nBefore lexing\nafter lexing\nbefore parser\nafter parser\nAfter parserAfter getting qubit 8\nEnter translation_lowprog_to_optimize_ap1\nIn translation_lowprog_to_optimize_ap1\ndecompose to full gate set\ndecompose to voqc\n,[DBG] Expected error: 0.001000;   t: 1.000000\n[DBG] Analyzing /geode2/home/u030/gravjabr/BigRed200/particleSystem/QBlue_Benchmark_Datasets/MarQSim_dataset/_Pauli_string_Ar.txt:\n[DBG] Length of Pauli String 60\n\n[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----\n[DBG] Dealing with 426528 pauli strings; lambda = 14.603033; relaxation factor: 1.000068.\n
MarQSim_dataset,marqsim,/geode2/home/u030/gravjabr/BigRed200/particleSystem/QBlue_Benchmark_Datasets/MarQSim_dataset/_Pauli_string_Ar.txt,_Pauli_string_Ar.txt,0.001,1.0,qdrift,1,Trotterization (QDrift),IBMDigital,60,426528,,14.603033,1.000068,False,1800.113821,,,,,,,,,,,,,,Start analyze_one_circuit\nBefore lexing\nafter lexing\nbefore parser\nafter parser\nAfter parserAfter getting qubit 8\nEnter translation_lowprog_to_optimize_ap1\nIn translation_lowprog_to_optimize_ap1\ndecompose to full gate set\ndecompose to voqc\n,[DBG] Expected error: 0.001000;   t: 1.000000\n[DBG] Analyzing /geode2/home/u030/gravjabr/BigRed200/particleSystem/QBlue_Benchmark_Datasets/MarQSim_dataset/_Pauli_string_Ar.txt:\n[DBG] Length of Pauli String 60\n\n[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----\n[DBG] Dealing with 426528 pauli strings; lambda = 14.603033; relaxation factor: 1.000068.\n
MarQSim_dataset,marqsim,/geode2/home/u030/gravjabr/BigRed200/particleSystem/QBlue_Benchmark_Datasets/MarQSim_dataset/_Pauli_string_Cl-.txt,_Pauli_string_Cl-.txt,0.1,0.1,std,0,Trotterization (QDrift),IBMDigital,60,28,,11.12888,1.082737,True,0.033520,8,64,12,0,26,26,"{""CX"": 26, ""H"": 12, ""Rzq"": 26, ""X"": 0}",40,7,10,0,23,"{""CX"": 23, ""U1"": 7, ""U2"": 10, ""U3"": 0}",Start analyze_one_circuit\nBefore lexing\nafter lexing\nbefore parser\nafter parser\nAfter parserAfter getting qubit 8\nEnter translation_lowprog_to_optimize_ap1\nIn translation_lowprog_to_optimize_ap1\ndecompose to full gate set\ndecompose to voqc\nconvert to rzq\n,"[DBG] Expected error: 0.100000;   t: 0.100000\n[DBG] Analyzing /geode2/home/u030/gravjabr/BigRed200/particleSystem/QBlue_Benchmark_Datasets/MarQSim_dataset/_Pauli_string_Cl-.txt:\n[DBG] Length of Pauli String 60\n\n[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----\n[DBG] Dealing with 28 pauli strings; lambda = 11.128880; relaxation factor: 1.082737.\n[DBG] Input circuit uses 8 qubits, has 64 gates:  { H : 12, X : 0, Rzq : 26, CX : 26 }.\n[DBG] After optimization, the circuit uses 40 gates : { U1 : 7, U2 : 10, U3 : 0, CX : 23 }.\n\n"
MarQSim_dataset,marqsim,/geode2/home/u030/gravjabr/BigRed200/particleSystem/QBlue_Benchmark_Datasets/MarQSim_dataset/_Pauli_string_Cl-.txt,_Pauli_string_Cl-.txt,0.1,0.1,qdrift,1,Trotterization (QDrift),IBMDigital,60,28,,11.12888,1.082737,True,0.032302,8,64,12,0,26,26,"{""CX"": 26, ""H"": 12, ""Rzq"": 26, ""X"": 0}",40,7,10,0,23,"{""CX"": 23, ""U1"": 7, ""U2"": 10, ""U3"": 0}",Start analyze_one_circuit\nBefore lexing\nafter lexing\nbefore parser\nafter parser\nAfter parserAfter getting qubit 8\nEnter translation_lowprog_to_optimize_ap1\nIn translation_lowprog_to_optimize_ap1\ndecompose to full gate set\ndecompose to voqc\nconvert to rzq\n,"[DBG] Expected error: 0.100000;   t: 0.100000\n[DBG] Analyzing /geode2/home/u030/gravjabr/BigRed200/particleSystem/QBlue_Benchmark_Datasets/MarQSim_dataset/_Pauli_string_Cl-.txt:\n[DBG] Length of Pauli String 60\n\n[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----\n[DBG] Dealing with 28 pauli strings; lambda = 11.128880; relaxation factor: 1.082737.\n[DBG] Input circuit uses 8 qubits, has 64 gates:  { H : 12, X : 0, Rzq : 26, CX : 26 }.\n[DBG] After optimization, the circuit uses 40 gates : { U1 : 7, U2 : 10, U3 : 0, CX : 23 }.\n\n"
MarQSim_dataset,marqsim,/geode2/home/u030/gravjabr/BigRed200/particleSystem/QBlue_Benchmark_Datasets/MarQSim_dataset/_Pauli_string_Cl-.txt,_Pauli_string_Cl-.txt,0.1,0.5,std,0,Trotterization (QDrift),IBMDigital,60,632,,11.12888,1.017765,True,0.038698,8,694,48,0,424,222,"{""CX"": 222, ""H"": 48, ""Rzq"": 424, ""X"": 0}",187,32,20,1,134,"{""CX"": 134, ""U1"": 32, ""U2"": 20, ""U3"": 1}",Start analyze_one_circuit\nBefore lexing\nafter lexing\nbefore parser\nafter parser\nAfter parserAfter getting qubit 8\nEnter translation_lowprog_to_optimize_ap1\nIn translation_lowprog_to_optimize_ap1\ndecompose to full gate set\ndecompose to voqc\nconvert to rzq\n,"[DBG] Expected error: 0.100000;   t: 0.500000\n[DBG] Analyzing /geode2/home/u030/gravjabr/BigRed200/particleSystem/QBlue_Benchmark_Datasets/MarQSim_dataset/_Pauli_string_Cl-.txt:\n[DBG] Length of Pauli String 60\n\n[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----\n[DBG] Dealing with 632 pauli strings; lambda = 11.128880; relaxation factor: 1.017765.\n[DBG] Input circuit uses 8 qubits, has 694 gates:  { H : 48, X : 0, Rzq : 424, CX : 222 }.\n[DBG] After optimization, the circuit uses 187 gates : { U1 : 32, U2 : 20, U3 : 1, CX : 134 }.\n\n"
MarQSim_dataset,marqsim,/geode2/home/u030/gravjabr/BigRed200/particleSystem/QBlue_Benchmark_Datasets/MarQSim_dataset/_Pauli_string_Cl-.txt,_Pauli_string_Cl-.txt,0.1,0.5,qdrift,1,Trotterization (QDrift),IBMDigital,60,632,,11.12888,1.017765,True,0.039009,8,694,48,0,424,222,"{""CX"": 222, ""H"": 48, ""Rzq"": 424, ""X"": 0}",187,32,20,1,134,"{""CX"": 134, ""U1"": 32, ""U2"": 20, ""U3"": 1}",Start analyze_one_circuit\nBefore lexing\nafter lexing\nbefore parser\nafter parser\nAfter parserAfter getting qubit 8\nEnter translation_lowprog_to_optimize_ap1\nIn translation_lowprog_to_optimize_ap1\ndecompose to full gate set\ndecompose to voqc\nconvert to rzq\n,"[DBG] Expected error: 0.100000;   t: 0.500000\n[DBG] Analyzing /geode2/home/u030/gravjabr/BigRed200/particleSystem/QBlue_Benchmark_Datasets/MarQSim_dataset/_Pauli_string_Cl-.txt:\n[DBG] Length of Pauli String 60\n\n[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----\n[DBG] Dealing with 632 pauli strings; lambda = 11.128880; relaxation factor: 1.017765.\n[DBG] Input circuit uses 8 qubits, has 694 gates:  { H : 48, X : 0, Rzq : 424, CX : 222 }.\n[DBG] After optimization, the circuit uses 187 gates : { U1 : 32, U2 : 20, U3 : 1, CX : 134 }.\n\n"
MarQSim_dataset,marqsim,/geode2/home/u030/gravjabr/BigRed200/particleSystem/QBlue_Benchmark_Datasets/MarQSim_dataset/_Pauli_string_Cl-.txt,_Pauli_string_Cl-.txt,0.1,1.0,std,0,Trotterization (QDrift),IBMDigital,60,2501,,11.12888,1.008939,True,0.091821,8,2967,246,0,1749,972,"{""CX"": 972, ""H"": 246, ""Rzq"": 1749, ""X"": 0}",1132,186,137,11,798,"{""CX"": 798, ""U1"": 186, ""U2"": 137, ""U3"": 11}",Start analyze_one_circuit\nBefore lexing\nafter lexing\nbefore parser\nafter parser\nAfter parserAfter getting qubit 8\nEnter translation_lowprog_to_optimize_ap1\nIn translation_lowprog_to_optimize_ap1\ndecompose to full gate set\ndecompose to voqc\nconvert to rzq\n,"[DBG] Expected error: 0.100000;   t: 1.000000\n[DBG] Analyzing /geode2/home/u030/gravjabr/BigRed200/particleSystem/QBlue_Benchmark_Datasets/MarQSim_dataset/_Pauli_string_Cl-.txt:\n[DBG] Length of Pauli String 60\n\n[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----\n[DBG] Dealing with 2501 pauli strings; lambda = 11.128880; relaxation factor: 1.008939.\n[DBG] Input circuit uses 8 qubits, has 2967 gates:  { H : 246, X : 0, Rzq : 1749, CX : 972 }.\n[DBG] After optimization, the circuit uses 1132 gates : { U1 : 186, U2 : 137, U3 : 11, CX : 798 }.\n\n"
MarQSim_dataset,marqsim,/geode2/home/u030/gravjabr/BigRed200/particleSystem/QBlue_Benchmark_Datasets/MarQSim_dataset/_Pauli_string_Cl-.txt,_Pauli_string_Cl-.txt,0.1,1.0,qdrift,1,Trotterization (QDrift),IBMDigital,60,2501,,11.12888,1.008939,True,0.090507,8,2967,246,0,1749,972,"{""CX"": 972, ""H"": 246, ""Rzq"": 1749, ""X"": 0}",1132,186,137,11,798,"{""CX"": 798, ""U1"": 186, ""U2"": 137, ""U3"": 11}",Start analyze_one_circuit\nBefore lexing\nafter lexing\nbefore parser\nafter parser\nAfter parserAfter getting qubit 8\nEnter translation_lowprog_to_optimize_ap1\nIn translation_lowprog_to_optimize_ap1\ndecompose to full gate set\ndecompose to voqc\nconvert to rzq\n,"[DBG] Expected error: 0.100000;   t: 1.000000\n[DBG] Analyzing /geode2/home/u030/gravjabr/BigRed200/particleSystem/QBlue_Benchmark_Datasets/MarQSim_dataset/_Pauli_string_Cl-.txt:\n[DBG] Length of Pauli String 60\n\n[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----\n[DBG] Dealing with 2501 pauli strings; lambda = 11.128880; relaxation factor: 1.008939.\n[DBG] Input circuit uses 8 qubits, has 2967 gates:  { H : 246, X : 0, Rzq : 1749, CX : 972 }.\n[DBG] After optimization, the circuit uses 1132 gates : { U1 : 186, U2 : 137, U3 : 11, CX : 798 }.\n\n"
MarQSim_dataset,marqsim,/geode2/home/u030/gravjabr/BigRed200/particleSystem/QBlue_Benchmark_Datasets/MarQSim_dataset/_Pauli_string_Cl-.txt,_Pauli_string_Cl-.txt,0.001,0.1,std,0,Trotterization (QDrift),IBMDigital,60,2481,,11.12888,1.000898,True,0.089879,8,2951,246,0,1737,968,"{""CX"": 968, ""H"": 246, ""Rzq"": 1737, ""X"": 0}",1132,186,137,11,798,"{""CX"": 798, ""U1"": 186, ""U2"": 137, ""U3"": 11}",Start analyze_one_circuit\nBefore lexing\nafter lexing\nbefore parser\nafter parser\nAfter parserAfter getting qubit 8\nEnter translation_lowprog_to_optimize_ap1\nIn translation_lowprog_to_optimize_ap1\ndecompose to full gate set\ndecompose to voqc\nconvert to rzq\n,"[DBG] Expected error: 0.001000;   t: 0.100000\n[DBG] Analyzing /geode2/home/u030/gravjabr/BigRed200/particleSystem/QBlue_Benchmark_Datasets/MarQSim_dataset/_Pauli_string_Cl-.txt:\n[DBG] Length of Pauli String 60\n\n[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----\n[DBG] Dealing with 2481 pauli strings; lambda = 11.128880; relaxation factor: 1.000898.\n[DBG] Input circuit uses 8 qubits, has 2951 gates:  { H : 246, X : 0, Rzq : 1737, CX : 968 }.\n[DBG] After optimization, the circuit uses 1132 gates : { U1 : 186, U2 : 137, U3 : 11, CX : 798 }.\n\n"
MarQSim_dataset,marqsim,/geode2/home/u030/gravjabr/BigRed200/particleSystem/QBlue_Benchmark_Datasets/MarQSim_dataset/_Pauli_string_Cl-.txt,_Pauli_string_Cl-.txt,0.001,0.1,qdrift,1,Trotterization (QDrift),IBMDigital,60,2481,,11.12888,1.000898,True,0.090868,8,2951,246,0,1737,968,"{""CX"": 968, ""H"": 246, ""Rzq"": 1737, ""X"": 0}",1132,186,137,11,798,"{""CX"": 798, ""U1"": 186, ""U2"": 137, ""U3"": 11}",Start analyze_one_circuit\nBefore lexing\nafter lexing\nbefore parser\nafter parser\nAfter parserAfter getting qubit 8\nEnter translation_lowprog_to_optimize_ap1\nIn translation_lowprog_to_optimize_ap1\ndecompose to full gate set\ndecompose to voqc\nconvert to rzq\n,"[DBG] Expected error: 0.001000;   t: 0.100000\n[DBG] Analyzing /geode2/home/u030/gravjabr/BigRed200/particleSystem/QBlue_Benchmark_Datasets/MarQSim_dataset/_Pauli_string_Cl-.txt:\n[DBG] Length of Pauli String 60\n\n[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----\n[DBG] Dealing with 2481 pauli strings; lambda = 11.128880; relaxation factor: 1.000898.\n[DBG] Input circuit uses 8 qubits, has 2951 gates:  { H : 246, X : 0, Rzq : 1737, CX : 968 }.\n[DBG] After optimization, the circuit uses 1132 gates : { U1 : 186, U2 : 137, U3 : 11, CX : 798 }.\n\n"
MarQSim_dataset,marqsim,/geode2/home/u030/gravjabr/BigRed200/particleSystem/QBlue_Benchmark_Datasets/MarQSim_dataset/_Pauli_string_Cl-.txt,_Pauli_string_Cl-.txt,0.001,0.5,std,0,Trotterization (QDrift),IBMDigital,60,61938,,11.12888,1.00018,True,76.193379,8,77657,7008,0,43229,27420,"{""CX"": 27420, ""H"": 7008, ""Rzq"": 43229, ""X"": 0}",29024,4487,3852,263,20422,"{""CX"": 20422, ""U1"": 4487, ""U2"": 3852, ""U3"": 263}",Start analyze_one_circuit\nBefore lexing\nafter lexing\nbefore parser\nafter parser\nAfter parserAfter getting qubit 8\nEnter translation_lowprog_to_optimize_ap1\nIn translation_lowprog_to_optimize_ap1\ndecompose to full gate set\ndecompose to voqc\nconvert to rzq\n,"[DBG] Expected error: 0.001000;   t: 0.500000\n[DBG] Analyzing /geode2/home/u030/gravjabr/BigRed200/particleSystem/QBlue_Benchmark_Datasets/MarQSim_dataset/_Pauli_string_Cl-.txt:\n[DBG] Length of Pauli String 60\n\n[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----\n[DBG] Dealing with 61938 pauli strings; lambda = 11.128880; relaxation factor: 1.000180.\n[DBG] Input circuit uses 8 qubits, has 77657 gates:  { H : 7008, X : 0, Rzq : 43229, CX : 27420 }.\n[DBG] After optimization, the circuit uses 29024 gates : { U1 : 4487, U2 : 3852, U3 : 263, CX : 20422 }.\n\n"
MarQSim_dataset,marqsim,/geode2/home/u030/gravjabr/BigRed200/particleSystem/QBlue_Benchmark_Datasets/MarQSim_dataset/_Pauli_string_Cl-.txt,_Pauli_string_Cl-.txt,0.001,0.5,qdrift,1,Trotterization (QDrift),IBMDigital,60,61938,,11.12888,1.00018,True,76.564189,8,77657,7008,0,43229,27420,"{""CX"": 27420, ""H"": 7008, ""Rzq"": 43229, ""X"": 0}",29024,4487,3852,263,20422,"{""CX"": 20422, ""U1"": 4487, ""U2"": 3852, ""U3"": 263}",Start analyze_one_circuit\nBefore lexing\nafter lexing\nbefore parser\nafter parser\nAfter parserAfter getting qubit 8\nEnter translation_lowprog_to_optimize_ap1\nIn translation_lowprog_to_optimize_ap1\ndecompose to full gate set\ndecompose to voqc\nconvert to rzq\n,"[DBG] Expected error: 0.001000;   t: 0.500000\n[DBG] Analyzing /geode2/home/u030/gravjabr/BigRed200/particleSystem/QBlue_Benchmark_Datasets/MarQSim_dataset/_Pauli_string_Cl-.txt:\n[DBG] Length of Pauli String 60\n\n[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----\n[DBG] Dealing with 61938 pauli strings; lambda = 11.128880; relaxation factor: 1.000180.\n[DBG] Input circuit uses 8 qubits, has 77657 gates:  { H : 7008, X : 0, Rzq : 43229, CX : 27420 }.\n[DBG] After optimization, the circuit uses 29024 gates : { U1 : 4487, U2 : 3852, U3 : 263, CX : 20422 }.\n\n"
MarQSim_dataset,marqsim,/geode2/home/u030/gravjabr/BigRed200/particleSystem/QBlue_Benchmark_Datasets/MarQSim_dataset/_Pauli_string_Cl-.txt,_Pauli_string_Cl-.txt,0.001,1.0,std,0,Trotterization (QDrift),IBMDigital,60,247727,,11.12888,1.00009,False,1800.103967,,,,,,,,,,,,,,Start analyze_one_circuit\nBefore lexing\nafter lexing\nbefore parser\nafter parser\nAfter parserAfter getting qubit 8\nEnter translation_lowprog_to_optimize_ap1\nIn translation_lowprog_to_optimize_ap1\ndecompose to full gate set\ndecompose to voqc\n,[DBG] Expected error: 0.001000;   t: 1.000000\n[DBG] Analyzing /geode2/home/u030/gravjabr/BigRed200/particleSystem/QBlue_Benchmark_Datasets/MarQSim_dataset/_Pauli_string_Cl-.txt:\n[DBG] Length of Pauli String 60\n\n[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----\n[DBG] Dealing with 247727 pauli strings; lambda = 11.128880; relaxation factor: 1.000090.\n
MarQSim_dataset,marqsim,/geode2/home/u030/gravjabr/BigRed200/particleSystem/QBlue_Benchmark_Datasets/MarQSim_dataset/_Pauli_string_Cl-.txt,_Pauli_string_Cl-.txt,0.001,1.0,qdrift,1,Trotterization (QDrift),IBMDigital,60,247727,,11.12888,1.00009,False,1800.065120,,,,,,,,,,,,,,Start analyze_one_circuit\nBefore lexing\nafter lexing\nbefore parser\nafter parser\nAfter parserAfter getting qubit 8\nEnter translation_lowprog_to_optimize_ap1\nIn translation_lowprog_to_optimize_ap1\ndecompose to full gate set\ndecompose to voqc\n,[DBG] Expected error: 0.001000;   t: 1.000000\n[DBG] Analyzing /geode2/home/u030/gravjabr/BigRed200/particleSystem/QBlue_Benchmark_Datasets/MarQSim_dataset/_Pauli_string_Cl-.txt:\n[DBG] Length of Pauli String 60\n\n[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----\n[DBG] Dealing with 247727 pauli strings; lambda = 11.128880; relaxation factor: 1.000090.\n
MarQSim_dataset,marqsim,/geode2/home/u030/gravjabr/BigRed200/particleSystem/QBlue_Benchmark_Datasets/MarQSim_dataset/_Pauli_string_Na+.txt,_Pauli_string_Na+.txt,0.1,0.1,std,0,Trotterization (QDrift),IBMDigital,60,25,,10.45621,1.087248,True,0.030505,8,29,0,0,19,10,"{""CX"": 10, ""H"": 0, ""Rzq"": 19, ""X"": 0}",12,5,0,0,7,"{""CX"": 7, ""U1"": 5, ""U2"": 0, ""U3"": 0}",Start analyze_one_circuit\nBefore lexing\nafter lexing\nbefore parser\nafter parser\nAfter parserAfter getting qubit 8\nEnter translation_lowprog_to_optimize_ap1\nIn translation_lowprog_to_optimize_ap1\ndecompose to full gate set\ndecompose to voqc\nconvert to rzq\n,"[DBG] Expected error: 0.100000;   t: 0.100000\n[DBG] Analyzing /geode2/home/u030/gravjabr/BigRed200/particleSystem/QBlue_Benchmark_Datasets/MarQSim_dataset/_Pauli_string_Na+.txt:\n[DBG] Length of Pauli String 60\n\n[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----\n[DBG] Dealing with 25 pauli strings; lambda = 10.456210; relaxation factor: 1.087248.\n[DBG] Input circuit uses 8 qubits, has 29 gates:  { H : 0, X : 0, Rzq : 19, CX : 10 }.\n[DBG] After optimization, the circuit uses 12 gates : { U1 : 5, U2 : 0, U3 : 0, CX : 7 }.\n\n"
MarQSim_dataset,marqsim,/geode2/home/u030/gravjabr/BigRed200/particleSystem/QBlue_Benchmark_Datasets/MarQSim_dataset/_Pauli_string_Na+.txt,_Pauli_string_Na+.txt,0.1,0.1,qdrift,1,Trotterization (QDrift),IBMDigital,60,25,,10.45621,1.087248,True,0.029225,8,29,0,0,19,10,"{""CX"": 10, ""H"": 0, ""Rzq"": 19, ""X"": 0}",12,5,0,0,7,"{""CX"": 7, ""U1"": 5, ""U2"": 0, ""U3"": 0}",Start analyze_one_circuit\nBefore lexing\nafter lexing\nbefore parser\nafter parser\nAfter parserAfter getting qubit 8\nEnter translation_lowprog_to_optimize_ap1\nIn translation_lowprog_to_optimize_ap1\ndecompose to full gate set\ndecompose to voqc\nconvert to rzq\n,"[DBG] Expected error: 0.100000;   t: 0.100000\n[DBG] Analyzing /geode2/home/u030/gravjabr/BigRed200/particleSystem/QBlue_Benchmark_Datasets/MarQSim_dataset/_Pauli_string_Na+.txt:\n[DBG] Length of Pauli String 60\n\n[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----\n[DBG] Dealing with 25 pauli strings; lambda = 10.456210; relaxation factor: 1.087248.\n[DBG] Input circuit uses 8 qubits, has 29 gates:  { H : 0, X : 0, Rzq : 19, CX : 10 }.\n[DBG] After optimization, the circuit uses 12 gates : { U1 : 5, U2 : 0, U3 : 0, CX : 7 }.\n\n"
MarQSim_dataset,marqsim,/geode2/home/u030/gravjabr/BigRed200/particleSystem/QBlue_Benchmark_Datasets/MarQSim_dataset/_Pauli_string_Na+.txt,_Pauli_string_Na+.txt,0.1,0.5,std,0,Trotterization (QDrift),IBMDigital,60,558,,10.45621,1.018915,True,0.035028,8,520,12,0,348,160,"{""CX"": 160, ""H"": 12, ""Rzq"": 348, ""X"": 0}",100,18,4,0,78,"{""CX"": 78, ""U1"": 18, ""U2"": 4, ""U3"": 0}",Start analyze_one_circuit\nBefore lexing\nafter lexing\nbefore parser\nafter parser\nAfter parserAfter getting qubit 8\nEnter translation_lowprog_to_optimize_ap1\nIn translation_lowprog_to_optimize_ap1\ndecompose to full gate set\ndecompose to voqc\nconvert to rzq\n,"[DBG] Expected error: 0.100000;   t: 0.500000\n[DBG] Analyzing /geode2/home/u030/gravjabr/BigRed200/particleSystem/QBlue_Benchmark_Datasets/MarQSim_dataset/_Pauli_string_Na+.txt:\n[DBG] Length of Pauli String 60\n\n[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----\n[DBG] Dealing with 558 pauli strings; lambda = 10.456210; relaxation factor: 1.018915.\n[DBG] Input circuit uses 8 qubits, has 520 gates:  { H : 12, X : 0, Rzq : 348, CX : 160 }.\n[DBG] After optimization, the circuit uses 100 gates : { U1 : 18, U2 : 4, U3 : 0, CX : 78 }.\n\n"
MarQSim_dataset,marqsim,/geode2/home/u030/gravjabr/BigRed200/particleSystem/QBlue_Benchmark_Datasets/MarQSim_dataset/_Pauli_string_Na+.txt,_Pauli_string_Na+.txt,0.1,0.5,qdrift,1,Trotterization (QDrift),IBMDigital,60,558,,10.45621,1.018915,True,0.035183,8,520,12,0,348,160,"{""CX"": 160, ""H"": 12, ""Rzq"": 348, ""X"": 0}",100,18,4,0,78,"{""CX"": 78, ""U1"": 18, ""U2"": 4, ""U3"": 0}",Start analyze_one_circuit\nBefore lexing\nafter lexing\nbefore parser\nafter parser\nAfter parserAfter getting qubit 8\nEnter translation_lowprog_to_optimize_ap1\nIn translation_lowprog_to_optimize_ap1\ndecompose to full gate set\ndecompose to voqc\nconvert to rzq\n,"[DBG] Expected error: 0.100000;   t: 0.500000\n[DBG] Analyzing /geode2/home/u030/gravjabr/BigRed200/particleSystem/QBlue_Benchmark_Datasets/MarQSim_dataset/_Pauli_string_Na+.txt:\n[DBG] Length of Pauli String 60\n\n[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----\n[DBG] Dealing with 558 pauli strings; lambda = 10.456210; relaxation factor: 1.018915.\n[DBG] Input circuit uses 8 qubits, has 520 gates:  { H : 12, X : 0, Rzq : 348, CX : 160 }.\n[DBG] After optimization, the circuit uses 100 gates : { U1 : 18, U2 : 4, U3 : 0, CX : 78 }.\n\n"
MarQSim_dataset,marqsim,/geode2/home/u030/gravjabr/BigRed200/particleSystem/QBlue_Benchmark_Datasets/MarQSim_dataset/_Pauli_string_Na+.txt,_Pauli_string_Na+.txt,0.1,1.0,std,0,Trotterization (QDrift),IBMDigital,60,2209,,10.45621,1.009512,True,0.068158,8,2343,162,0,1483,698,"{""CX"": 698, ""H"": 162, ""Rzq"": 1483, ""X"": 0}",788,127,96,3,562,"{""CX"": 562, ""U1"": 127, ""U2"": 96, ""U3"": 3}",Start analyze_one_circuit\nBefore lexing\nafter lexing\nbefore parser\nafter parser\nAfter parserAfter getting qubit 8\nEnter translation_lowprog_to_optimize_ap1\nIn translation_lowprog_to_optimize_ap1\ndecompose to full gate set\ndecompose to voqc\nconvert to rzq\n,"[DBG] Expected error: 0.100000;   t: 1.000000\n[DBG] Analyzing /geode2/home/u030/gravjabr/BigRed200/particleSystem/QBlue_Benchmark_Datasets/MarQSim_dataset/_Pauli_string_Na+.txt:\n[DBG] Length of Pauli String 60\n\n[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----\n[DBG] Dealing with 2209 pauli strings; lambda = 10.456210; relaxation factor: 1.009512.\n[DBG] Input circuit uses 8 qubits, has 2343 gates:  { H : 162, X : 0, Rzq : 1483, CX : 698 }.\n[DBG] After optimization, the circuit uses 788 gates : { U1 : 127, U2 : 96, U3 : 3, CX : 562 }.\n\n"
MarQSim_dataset,marqsim,/geode2/home/u030/gravjabr/BigRed200/particleSystem/QBlue_Benchmark_Datasets/MarQSim_dataset/_Pauli_string_Na+.txt,_Pauli_string_Na+.txt,0.1,1.0,qdrift,1,Trotterization (QDrift),IBMDigital,60,2209,,10.45621,1.009512,True,0.067815,8,2343,162,0,1483,698,"{""CX"": 698, ""H"": 162, ""Rzq"": 1483, ""X"": 0}",788,127,96,3,562,"{""CX"": 562, ""U1"": 127, ""U2"": 96, ""U3"": 3}",Start analyze_one_circuit\nBefore lexing\nafter lexing\nbefore parser\nafter parser\nAfter parserAfter getting qubit 8\nEnter translation_lowprog_to_optimize_ap1\nIn translation_lowprog_to_optimize_ap1\ndecompose to full gate set\ndecompose to voqc\nconvert to rzq\n,"[DBG] Expected error: 0.100000;   t: 1.000000\n[DBG] Analyzing /geode2/home/u030/gravjabr/BigRed200/particleSystem/QBlue_Benchmark_Datasets/MarQSim_dataset/_Pauli_string_Na+.txt:\n[DBG] Length of Pauli String 60\n\n[DBG] ---- Trotterization (QDrift) -> IBMDigital circuits: ----\n[DBG] Dealing with 2209 pauli strings; lambda = 10.456210; relaxation factor: 1.009512.\n[DBG] Input circuit uses 8 qubits, has 2343 gates:  { H : 162, X : 0, Rzq : 1483, CX : 698 }.\n[DBG] After optimization, the circuit uses 788 gates : { U1 : 127, U2 : 96, U3 : 3, CX : 562 }.\n\n"
